op,device,dtype,n,iters,avg_ns,bandwidth_GBs
asum,AMD Instinct MI300A,float64,1000,100,17559,0.45559876783313236
asum,AMD Instinct MI300A,float64,2000,100,14908,1.0732298247885235
asum,AMD Instinct MI300A,float64,3000,100,16580,1.4475184106247854
asum,AMD Instinct MI300A,float64,4000,100,17348,1.844549442859605
asum,AMD Instinct MI300A,float64,5000,100,18403,2.1735208647135407
asum,AMD Instinct MI300A,float64,6000,100,19177,2.502968364044234
asum,AMD Instinct MI300A,float64,7000,100,21195,2.642064018154754
asum,AMD Instinct MI300A,float64,8000,100,21009,3.046306234694096
asum,AMD Instinct MI300A,float64,9000,100,22469,3.2044049887245
asum,AMD Instinct MI300A,float64,10000,100,23376,3.422243211980589
asum,AMD Instinct MI300A,float64,11000,100,24681,3.5653960486498293
asum,AMD Instinct MI300A,float64,12000,100,26395,3.6370359369459204
asum,AMD Instinct MI300A,float64,13000,100,27829,3.7370241717191353
asum,AMD Instinct MI300A,float64,14000,100,29447,3.803411184406014
asum,AMD Instinct MI300A,float64,15000,100,31108,3.857519929715987
asum,AMD Instinct MI300A,float64,16000,100,33499,3.820975363664315
asum,AMD Instinct MI300A,float64,17000,100,34623,3.927932830038058
asum,AMD Instinct MI300A,float64,18000,100,36930,3.89924354675193
asum,AMD Instinct MI300A,float64,19000,100,39239,3.8736112020758475
asum,AMD Instinct MI300A,float64,20000,100,40933,3.908741631933833
asum,AMD Instinct MI300A,float64,21000,100,42641,3.9398044778223014
asum,AMD Instinct MI300A,float64,22000,100,44391,3.964764953640409
asum,AMD Instinct MI300A,float64,23000,100,47183,3.899629471619281
asum,AMD Instinct MI300A,float64,24000,100,48615,3.949334969016233
asum,AMD Instinct MI300A,float64,25000,100,51363,3.8938376320327333
asum,AMD Instinct MI300A,float64,26000,100,53142,3.914016582634487
asum,AMD Instinct MI300A,float64,27000,100,56505,3.822611703881384
asum,AMD Instinct MI300A,float64,28000,100,58822,3.8080666411662203
asum,AMD Instinct MI300A,float64,29000,100,61324,3.7831695916655472
asum,AMD Instinct MI300A,float64,30000,100,63522,3.7782090533445336
asum,AMD Instinct MI300A,float64,31000,100,67305,3.684680495114084
asum,AMD Instinct MI300A,float64,32000,100,69739,3.670780856820476
asum,AMD Instinct MI300A,float64,33000,100,72502,3.6412452120728798
asum,AMD Instinct MI300A,float64,34000,100,75476,3.6037945837087286
asum,AMD Instinct MI300A,float64,35000,100,79508,3.521651553960192
asum,AMD Instinct MI300A,float64,36000,100,82366,3.496546371307243
asum,AMD Instinct MI300A,float64,37000,100,86372,3.4269992430499645
asum,AMD Instinct MI300A,float64,38000,100,89460,3.398144747105373
asum,AMD Instinct MI300A,float64,39000,100,92712,3.3652271296413843
asum,AMD Instinct MI300A,float64,40000,100,97005,3.2987901893155076
asum,AMD Instinct MI300A,float64,41000,100,100221,3.2727508568520727
asum,AMD Instinct MI300A,float64,42000,100,103866,3.2349357658253104
asum,AMD Instinct MI300A,float64,43000,100,104686,3.2859874129487965
asum,AMD Instinct MI300A,float64,44000,100,109287,3.2208768452902135
asum,AMD Instinct MI300A,float64,45000,100,113725,3.1655236488357996
asum,AMD Instinct MI300A,float64,46000,100,117723,3.12595828034919
asum,AMD Instinct MI300A,float64,47000,100,122247,3.07572097844574
asum,AMD Instinct MI300A,float64,48000,100,125862,3.0509433651952986
asum,AMD Instinct MI300A,float64,49000,100,130498,3.0038551262128736
asum,AMD Instinct MI300A,float64,50000,100,134004,2.9849721576721993
asum,AMD Instinct MI300A,float64,51000,100,139358,2.9276930847674065
asum,AMD Instinct MI300A,float64,52000,100,143457,2.8998090866075383
asum,AMD Instinct MI300A,float64,53000,100,148130,2.8623318945390017
asum,AMD Instinct MI300A,float64,54000,100,153754,2.809671304878994
asum,AMD Instinct MI300A,float64,55000,100,157707,2.7899825423183287
asum,AMD Instinct MI300A,float64,56000,100,165944,2.699699742769234
asum,AMD Instinct MI300A,float64,57000,100,170246,2.6784701048668036
asum,AMD Instinct MI300A,float64,58000,100,174100,2.665121508863137
asum,AMD Instinct MI300A,float64,59000,100,179544,2.6288769320783416
asum,AMD Instinct MI300A,float64,60000,100,187524,2.5596649910459717
asum,AMD Instinct MI300A,float64,61000,100,192150,2.5396812179644974
asum,AMD Instinct MI300A,float64,62000,100,199789,2.4826143170065236
asum,AMD Instinct MI300A,float64,63000,100,203728,2.4738814080154934
asum,AMD Instinct MI300A,float64,64000,100,207622,2.4660082199952904
asum,AMD Instinct MI300A,float64,65000,100,213094,2.4402267627646737
asum,AMD Instinct MI300A,float64,66000,100,221582,2.382861162774871
asum,AMD Instinct MI300A,float64,67000,100,224970,2.3825335399381076
asum,AMD Instinct MI300A,float64,68000,100,233870,2.3260746122638865
asum,AMD Instinct MI300A,float64,69000,100,238132,2.318041607587051
asum,AMD Instinct MI300A,float64,70000,100,246819,2.268866700272904
asum,AMD Instinct MI300A,float64,71000,100,250134,2.270775688579745
asum,AMD Instinct MI300A,float64,72000,100,259347,2.220957510306631
asum,AMD Instinct MI300A,float64,73000,100,266033,2.1952106892927734
asum,AMD Instinct MI300A,float64,74000,100,273231,2.166659523766041
asum,AMD Instinct MI300A,float64,75000,100,279248,2.1486251270106025
asum,AMD Instinct MI300A,float64,76000,100,287422,2.1153525398529984
asum,AMD Instinct MI300A,float64,77000,100,291250,2.115016521163144
asum,AMD Instinct MI300A,float64,78000,100,300945,2.073463062119491
asum,AMD Instinct MI300A,float64,79000,100,305728,2.0671938752447185
asum,AMD Instinct MI300A,float64,80000,100,314398,2.035633380646966
asum,AMD Instinct MI300A,float64,81000,100,548228,1.1819887460443734
asum,AMD Instinct MI300A,float64,82000,100,329121,1.9931858566205398
asum,AMD Instinct MI300A,float64,83000,100,335325,1.9801654815942873
asum,AMD Instinct MI300A,float64,84000,100,344720,1.9494069712533835
asum,AMD Instinct MI300A,float64,85000,100,350399,1.9406403770778409
asum,AMD Instinct MI300A,float64,86000,100,356271,1.9311089783459532
asum,AMD Instinct MI300A,float64,87000,100,361293,1.9264093365753474
asum,AMD Instinct MI300A,float64,88000,100,371159,1.8967584667229624
asum,AMD Instinct MI300A,float64,89000,100,377719,1.8849990662371197
asum,AMD Instinct MI300A,float64,90000,100,387184,1.8595789092035546
asum,AMD Instinct MI300A,float64,91000,100,392737,1.8536535434955475
asum,AMD Instinct MI300A,float64,92000,100,404171,1.8210112233672162
asum,AMD Instinct MI300A,float64,93000,100,409882,1.8151530144714538
asum,AMD Instinct MI300A,float64,94000,100,419501,1.792605037000846
asum,AMD Instinct MI300A,float64,95000,100,426071,1.7837394313438693
asum,AMD Instinct MI300A,float64,96000,100,438299,1.75222754207833
asum,AMD Instinct MI300A,float64,97000,100,443176,1.7509941461061558
asum,AMD Instinct MI300A,float64,98000,100,454185,1.7261675597015085
asum,AMD Instinct MI300A,float64,99000,100,462145,1.7137462180736869
asum,AMD Instinct MI300A,float64,100000,100,471635,1.6962268113073193
axpy,AMD Instinct MI300A,float64,1000,100,16836,1.4254490164401787
axpy,AMD Instinct MI300A,float64,2000,100,13448,3.5691527054549295
axpy,AMD Instinct MI300A,float64,3000,100,13688,5.259939642192606
axpy,AMD Instinct MI300A,float64,4000,100,13530,7.095259775198519
axpy,AMD Instinct MI300A,float64,5000,100,14161,8.473876099220615
axpy,AMD Instinct MI300A,float64,6000,100,13914,10.349236420400358
axpy,AMD Instinct MI300A,float64,7000,100,13772,12.198610810583167
axpy,AMD Instinct MI300A,float64,8000,100,13639,14.077113253308855
axpy,AMD Instinct MI300A,float64,9000,100,13529,15.96514867175137
axpy,AMD Instinct MI300A,float64,10000,100,13574,17.68024828962015
axpy,AMD Instinct MI300A,float64,11000,100,13533,19.50661562435578
axpy,AMD Instinct MI300A,float64,12000,100,13719,20.992064562260786
axpy,AMD Instinct MI300A,float64,13000,100,13747,22.695596763258738
axpy,AMD Instinct MI300A,float64,14000,100,13573,24.75490069674731
axpy,AMD Instinct MI300A,float64,15000,100,13839,26.013139525809372
axpy,AMD Instinct MI300A,float64,16000,100,13924,27.577351238503155
axpy,AMD Instinct MI300A,float64,17000,100,13731,29.71233651842784
axpy,AMD Instinct MI300A,float64,18000,100,13733,31.45670770601959
axpy,AMD Instinct MI300A,float64,19000,100,13824,32.9847510627817
axpy,AMD Instinct MI300A,float64,20000,100,13583,35.3363133624269
axpy,AMD Instinct MI300A,float64,21000,100,13697,36.7954116705701
axpy,AMD Instinct MI300A,float64,22000,100,13554,38.953105772437134
axpy,AMD Instinct MI300A,float64,23000,100,13820,39.941650458460686
axpy,AMD Instinct MI300A,float64,24000,100,13797,41.74772199496128
axpy,AMD Instinct MI300A,float64,25000,100,14058,42.68011185034646
axpy,AMD Instinct MI300A,float64,26000,100,13943,44.75148938550611
axpy,AMD Instinct MI300A,float64,27000,100,13817,46.89650780233411
axpy,AMD Instinct MI300A,float64,28000,100,13875,48.42974479974805
axpy,AMD Instinct MI300A,float64,29000,100,13955,49.872202481142075
axpy,AMD Instinct MI300A,float64,30000,100,13530,53.21287515076982
axpy,AMD Instinct MI300A,float64,31000,100,13906,53.500700398954145
axpy,AMD Instinct MI300A,float64,32000,100,13777,55.74479914814979
axpy,AMD Instinct MI300A,float64,33000,100,13831,57.26196699194645
axpy,AMD Instinct MI300A,float64,34000,100,14525,56.177183939659095
axpy,AMD Instinct MI300A,float64,35000,100,13741,61.127496676192365
axpy,AMD Instinct MI300A,float64,36000,100,13706,63.03734962965557
axpy,AMD Instinct MI300A,float64,37000,100,13649,65.05704213176102
axpy,AMD Instinct MI300A,float64,38000,100,14295,63.79643341562048
axpy,AMD Instinct MI300A,float64,39000,100,13855,67.55362068641985
axpy,AMD Instinct MI300A,float64,40000,100,13807,69.5280853631068
axpy,AMD Instinct MI300A,float64,41000,100,13632,72.18166893701489
axpy,AMD Instinct MI300A,float64,42000,100,13875,72.64566428622392
axpy,AMD Instinct MI300A,float64,43000,100,13909,74.19245609381032
axpy,AMD Instinct MI300A,float64,44000,100,13834,76.33223605744
axpy,AMD Instinct MI300A,float64,45000,100,13939,77.47783811005728
axpy,AMD Instinct MI300A,float64,46000,100,13824,79.86070672385195
axpy,AMD Instinct MI300A,float64,47000,100,14196,79.45525253457325
axpy,AMD Instinct MI300A,float64,48000,100,13805,83.44337186553159
axpy,AMD Instinct MI300A,float64,49000,100,13943,84.34055511289515
axpy,AMD Instinct MI300A,float64,50000,100,13796,86.97757283284506
axpy,AMD Instinct MI300A,float64,51000,100,13789,88.76016409027721
axpy,AMD Instinct MI300A,float64,52000,100,13699,91.0978162802309
axpy,AMD Instinct MI300A,float64,53000,100,13826,91.9941910586275
axpy,AMD Instinct MI300A,float64,54000,100,13807,93.85951634828542
axpy,AMD Instinct MI300A,float64,55000,100,13570,97.2715334857254
axpy,AMD Instinct MI300A,float64,56000,100,14018,95.87625115297612
axpy,AMD Instinct MI300A,float64,57000,100,14146,96.70188604022036
axpy,AMD Instinct MI300A,float64,58000,100,13863,100.4063137682879
axpy,AMD Instinct MI300A,float64,59000,100,14042,100.83624293843648
axpy,AMD Instinct MI300A,float64,60000,100,13818,104.20541202385725
axpy,AMD Instinct MI300A,float64,61000,100,13843,105.75612377800749
axpy,AMD Instinct MI300A,float64,62000,100,13729,108.38166077414223
axpy,AMD Instinct MI300A,float64,63000,100,13930,108.53827230328694
axpy,AMD Instinct MI300A,float64,64000,100,13776,111.4920260699714
axpy,AMD Instinct MI300A,float64,65000,100,13883,112.36634887158255
axpy,AMD Instinct MI300A,float64,66000,100,13941,113.61549761292692
axpy,AMD Instinct MI300A,float64,67000,100,13936,115.37749536122196
axpy,AMD Instinct MI300A,float64,68000,100,13744,118.73702223263435
axpy,AMD Instinct MI300A,float64,69000,100,13793,120.05776692553518
axpy,AMD Instinct MI300A,float64,70000,100,13964,120.30359471437563
axpy,AMD Instinct MI300A,float64,71000,100,13958,122.07991505989008
axpy,AMD Instinct MI300A,float64,72000,100,14120,122.37639665249564
axpy,AMD Instinct MI300A,float64,73000,100,13650,128.34732309387377
axpy,AMD Instinct MI300A,float64,74000,100,13930,127.49122959404524
axpy,AMD Instinct MI300A,float64,75000,100,13847,129.9913989024393
axpy,AMD Instinct MI300A,float64,76000,100,14185,128.5795554277279
axpy,AMD Instinct MI300A,float64,77000,100,13769,134.2129803125245
axpy,AMD Instinct MI300A,float64,78000,100,13831,135.3406941705177
axpy,AMD Instinct MI300A,float64,79000,100,13829,137.0976372350241
axpy,AMD Instinct MI300A,float64,80000,100,13846,138.65959502732028
axpy,AMD Instinct MI300A,float64,81000,100,13995,138.90506510460395
axpy,AMD Instinct MI300A,float64,82000,100,14054,140.02861763720207
axpy,AMD Instinct MI300A,float64,83000,100,13933,142.96725963629473
axpy,AMD Instinct MI300A,float64,84000,100,13929,144.7271505550028
axpy,AMD Instinct MI300A,float64,85000,100,14076,144.91868214928613
axpy,AMD Instinct MI300A,float64,86000,100,13914,148.33479104845532
axpy,AMD Instinct MI300A,float64,87000,100,13894,150.2788579670466
axpy,AMD Instinct MI300A,float64,88000,100,13856,152.4242822274153
axpy,AMD Instinct MI300A,float64,89000,100,14152,150.9266514845007
axpy,AMD Instinct MI300A,float64,90000,100,13782,156.72195710897327
axpy,AMD Instinct MI300A,float64,91000,100,13977,156.2515650196817
axpy,AMD Instinct MI300A,float64,92000,100,13970,158.0419970839534
axpy,AMD Instinct MI300A,float64,93000,100,13985,159.5976309190378
axpy,AMD Instinct MI300A,float64,94000,100,13950,161.71730009526698
axpy,AMD Instinct MI300A,float64,95000,100,14500,157.2330296942852
axpy,AMD Instinct MI300A,float64,96000,100,14063,163.82520476372977
axpy,AMD Instinct MI300A,float64,97000,100,13996,166.33014819673255
axpy,AMD Instinct MI300A,float64,98000,100,13998,168.01608153923306
axpy,AMD Instinct MI300A,float64,99000,100,14011,169.57898590909966
axpy,AMD Instinct MI300A,float64,100000,100,14292,167.91471611568485
copy,AMD Instinct MI300A,float64,1000,100,16943,0.9443037825268389
copy,AMD Instinct MI300A,float64,2000,100,13337,2.3992754188235152
copy,AMD Instinct MI300A,float64,3000,100,13567,3.5379522774462178
copy,AMD Instinct MI300A,float64,4000,100,13568,4.716647407023088
copy,AMD Instinct MI300A,float64,5000,100,13554,5.90215554098051
copy,AMD Instinct MI300A,float64,6000,100,13512,7.104343566054854
copy,AMD Instinct MI300A,float64,7000,100,13274,8.43712122410576
copy,AMD Instinct MI300A,float64,8000,100,13448,9.517818397050666
copy,AMD Instinct MI300A,float64,9000,100,13430,10.722135849461212
copy,AMD Instinct MI300A,float64,10000,100,13559,11.799618872310424
copy,AMD Instinct MI300A,float64,11000,100,13745,12.80394827204898
copy,AMD Instinct MI300A,float64,12000,100,13326,14.407535140878679
copy,AMD Instinct MI300A,float64,13000,100,13313,15.623286508540982
copy,AMD Instinct MI300A,float64,14000,100,13422,16.688321750843357
copy,AMD Instinct MI300A,float64,15000,100,13336,17.995375188576535
copy,AMD Instinct MI300A,float64,16000,100,13112,19.52341513339221
copy,AMD Instinct MI300A,float64,17000,100,13804,19.704190835088237
copy,AMD Instinct MI300A,float64,18000,100,13335,21.596717298970557
copy,AMD Instinct MI300A,float64,19000,100,13507,22.506081824414068
copy,AMD Instinct MI300A,float64,20000,100,13291,24.07506605596249
copy,AMD Instinct MI300A,float64,21000,100,13373,25.123448851349938
copy,AMD Instinct MI300A,float64,22000,100,13335,26.396581642677273
copy,AMD Instinct MI300A,float64,23000,100,13514,27.2302942943654
copy,AMD Instinct MI300A,float64,24000,100,13231,29.020665888247763
copy,AMD Instinct MI300A,float64,25000,100,13515,29.596393975358044
copy,AMD Instinct MI300A,float64,26000,100,13384,31.081285031820958
copy,AMD Instinct MI300A,float64,27000,100,13147,32.85880752953489
copy,AMD Instinct MI300A,float64,28000,100,13366,33.51622619263152
copy,AMD Instinct MI300A,float64,29000,100,13379,34.678728486482775
copy,AMD Instinct MI300A,float64,30000,100,13253,36.216411164915954
copy,AMD Instinct MI300A,float64,31000,100,13479,36.79588004839845
copy,AMD Instinct MI300A,float64,32000,100,13368,38.298528049931704
copy,AMD Instinct MI300A,float64,33000,100,13309,39.670762723007165
copy,AMD Instinct MI300A,float64,34000,100,13514,40.25377638139269
copy,AMD Instinct MI300A,float64,35000,100,13637,41.06216077889053
copy,AMD Instinct MI300A,float64,36000,100,13390,43.01473553405482
copy,AMD Instinct MI300A,float64,37000,100,13444,44.03267938854079
copy,AMD Instinct MI300A,float64,38000,100,13259,45.855437715795844
copy,AMD Instinct MI300A,float64,39000,100,13341,46.770441081236655
copy,AMD Instinct MI300A,float64,40000,100,13368,47.874234386267275
copy,AMD Instinct MI300A,float64,41000,100,13502,48.58337974428553
copy,AMD Instinct MI300A,float64,42000,100,13564,49.54195805742444
copy,AMD Instinct MI300A,float64,43000,100,13416,51.2783819881702
copy,AMD Instinct MI300A,float64,44000,100,13364,52.67505477008536
copy,AMD Instinct MI300A,float64,45000,100,13450,53.530563721444786
copy,AMD Instinct MI300A,float64,46000,100,13371,55.04425228815068
copy,AMD Instinct MI300A,float64,47000,100,13218,56.89185856320822
copy,AMD Instinct MI300A,float64,48000,100,13363,57.47100632630062
copy,AMD Instinct MI300A,float64,49000,100,13235,59.23302301474932
copy,AMD Instinct MI300A,float64,50000,100,13314,60.085501668874805
copy,AMD Instinct MI300A,float64,51000,100,13279,61.44735633291816
copy,AMD Instinct MI300A,float64,52000,100,13474,61.74736126510844
copy,AMD Instinct MI300A,float64,53000,100,13456,63.019464691264076
copy,AMD Instinct MI300A,float64,54000,100,13385,64.54909765740567
copy,AMD Instinct MI300A,float64,55000,100,13183,66.74883853228407
copy,AMD Instinct MI300A,float64,56000,100,13316,67.28413881558889
copy,AMD Instinct MI300A,float64,57000,100,13499,67.55570567934596
copy,AMD Instinct MI300A,float64,58000,100,13774,67.3719914013592
copy,AMD Instinct MI300A,float64,59000,100,13427,70.30573311973498
copy,AMD Instinct MI300A,float64,60000,100,13589,70.64350344681426
copy,AMD Instinct MI300A,float64,61000,100,13571,71.91668275458579
copy,AMD Instinct MI300A,float64,62000,100,13595,72.96446071761136
copy,AMD Instinct MI300A,float64,63000,100,13217,76.26333851843333
copy,AMD Instinct MI300A,float64,64000,100,13499,75.85600988498629
copy,AMD Instinct MI300A,float64,65000,100,13385,77.69566607598038
copy,AMD Instinct MI300A,float64,66000,100,13326,79.24209736422475
copy,AMD Instinct MI300A,float64,67000,100,13282,80.71037173450505
copy,AMD Instinct MI300A,float64,68000,100,13703,79.39368907738404
copy,AMD Instinct MI300A,float64,69000,100,13406,82.34590351506617
copy,AMD Instinct MI300A,float64,70000,100,13309,84.14814280540892
copy,AMD Instinct MI300A,float64,71000,100,13323,85.2644172672454
copy,AMD Instinct MI300A,float64,72000,100,13454,85.62280182780897
copy,AMD Instinct MI300A,float64,73000,100,13449,86.8404069603181
copy,AMD Instinct MI300A,float64,74000,100,13517,87.58782825092138
copy,AMD Instinct MI300A,float64,75000,100,13382,89.66626217219509
copy,AMD Instinct MI300A,float64,76000,100,13514,89.97969537137344
copy,AMD Instinct MI300A,float64,77000,100,13454,91.56542691637074
copy,AMD Instinct MI300A,float64,78000,100,13557,92.05121528994289
copy,AMD Instinct MI300A,float64,79000,100,13714,92.16274014992486
copy,AMD Instinct MI300A,float64,80000,100,13561,94.38233398663604
copy,AMD Instinct MI300A,float64,81000,100,13287,97.53564453676212
copy,AMD Instinct MI300A,float64,82000,100,13658,96.05838475483147
copy,AMD Instinct MI300A,float64,83000,100,13242,100.28348207206214
copy,AMD Instinct MI300A,float64,84000,100,13438,100.01145964641782
copy,AMD Instinct MI300A,float64,85000,100,13510,100.66274575403058
copy,AMD Instinct MI300A,float64,86000,100,13350,103.06838167659897
copy,AMD Instinct MI300A,float64,87000,100,13790,100.94146772664877
copy,AMD Instinct MI300A,float64,88000,100,13399,105.08042981478081
copy,AMD Instinct MI300A,float64,89000,100,13611,104.61388367288767
copy,AMD Instinct MI300A,float64,90000,100,13267,108.53949556269437
copy,AMD Instinct MI300A,float64,91000,100,13717,106.14055166843325
copy,AMD Instinct MI300A,float64,92000,100,13324,110.47683663988305
copy,AMD Instinct MI300A,float64,93000,100,13458,110.5599624333891
copy,AMD Instinct MI300A,float64,94000,100,13516,111.27420805909371
copy,AMD Instinct MI300A,float64,95000,100,13570,112.00881922071338
copy,AMD Instinct MI300A,float64,96000,100,13618,112.78965683600046
copy,AMD Instinct MI300A,float64,97000,100,13412,115.71321315164172
copy,AMD Instinct MI300A,float64,98000,100,13666,114.7292448357206
copy,AMD Instinct MI300A,float64,99000,100,13304,119.05602999249886
